"","year","Egegik","Igushik","Kvichak","Naknek","Nushagak","Ugashik","Wood"
"25",1984,4.20856110936126,19.4315734748416,3.55658276275855,3.6439097067108,9.01480238008103,4.709290898461,11.1424035292391
"26",1985,-7.70121101288094,3.23782336262555,-9.10780111304144,-2.67850988157104,0.971081964990303,-4.66344663236169,3.74655735276223
"27",1986,-9.80031574275661,-3.57756565619904,-8.10398835464355,-6.45949890680329,-6.02533082120737,-11.1764876988135,-7.22987217505001
"28",1987,-6.17238586775389,-11.1347976954487,-5.22604941944223,-2.34972163842073,-11.9843997783184,-7.23659757856232,-10.2945670152633
"29",1988,3.34976650913692,-1.99345293173593,9.04593375593104,2.3093811267719,-1.15450037482375,-1.23246905319618,-1.02661797127843
"30",1989,-6.9783925446986,-4.53212197980489,-3.45897687019467,-5.5001654579894,-1.94849088118952,-7.60405092548156,2.67458325525043
"31",1990,2.34350866014723,-6.91270290119484,0.513304593252207,0.840310260365768,-7.90041282456211,2.56704135801058,-7.9440460830913
"32",1991,8.33008278704163,4.10086193950242,6.43632890955866,12.8894521960682,2.91709446945652,9.86626479118772,2.66359378033713
"33",1992,-3.16894935647323,-1.17466085138548,12.0434485064088,5.1250037303029,2.4698551810792,2.0402273650308,4.47750594601858
"34",1993,0.521794103837024,-15.3850871194455,5.39479204062411,-1.78942639724621,-6.52964430822078,-1.23280654928165,-6.69841145655757
"35",1994,-1.21978217398377,-9.86446771526971,7.37861179772202,0.880648438818419,-1.16715145369528,-3.22420114528485,-2.00785895959119
"36",1995,4.00469542278946,5.55880623767868,1.97615454657906,5.2737696365754,2.99230103828718,4.40174815109928,4.54863196492961
"37",1996,10.3107350142287,20.7208863194551,17.2444911420672,14.698613401037,15.2618159041196,7.18109277575425,12.6784972367954
"38",1997,7.16671683419205,3.62385141135423,13.5203486635821,3.62343122000458,2.14531689347242,7.70125868033243,4.73802723752452
"39",1998,10.4208864699755,7.63886799910433,16.7143691639213,5.71964316880102,14.2340994449133,9.09877268194729,10.8516694424278
"40",1999,3.46228980154912,0.258197411197456,8.80820612467583,-2.15173078661731,8.66209411719873,11.6862825586694,8.07210704968361
"41",2000,1.4318468572973,-0.930961276570452,10.4120842371225,1.75823323930718,3.28439628629214,8.13302912911175,0.983212040284418
"42",2001,-1.52510188856715,-10.0477703904511,-1.83848800759358,-10.6601894193182,-6.02336248235562,-9.49267151184659,-7.29890071581834
"43",2002,-2.41978060350693,-12.9121992199941,-2.63294480806105,-7.55758586325423,0.197526736894649,-2.95519877560059,-5.17167958610917
