"","year","Egegik","Igushik","Kvichak","Naknek","Nushagak","Ugashik","Wood"
"1",1963,14.1410917685504,1.40595738995898,14.9999503413079,21.5642592748103,4.22241825072866,17.3566084312231,23.8691704964937
"2",1964,NA,1.90790625956702,NA,12.4500651675695,7.89079998394975,2.86813064147942,11.0831899609692
"3",1965,-8.21386322383276,-19.7107384103056,-21.6600940126427,-6.72427752343899,5.32480068304007,-17.8287249757799,-5.5738203257274
"4",1966,-0.630629410048643,-13.3691167351091,-2.93710404457879,-6.83530411722711,0.58955464185768,-1.47449586030915,-2.04559670570075
"5",1967,10.9033245180109,-0.521857945495389,22.4391345469388,4.45331965468959,-29.0810808845293,9.75450358334513,13.0702681063266
"6",1968,18.4923257172106,7.93648047218376,1.49016942673026,18.931939998018,-17.1526770004398,20.4075676672594,13.1914702969777
"7",1969,17.2314543514081,14.4442574986802,9.34550270080959,17.9343368236896,0.853660180104191,5.6594276954943,12.2385573658534
"8",1970,-17.8794673131089,-8.85928044029719,-9.46134042500725,-5.02982693291022,-8.40868232806688,-2.2562645123995,-3.68435592085642
"9",1971,8.71387204314458,-4.29678104746521,12.0060782436197,5.73972039200001,1.4963259888618,5.71049788546862,5.40523651868993
"10",1972,-10.7550809415324,-13.1006821555873,15.6879577788641,3.43074325789216,-2.93415850623847,10.8529047010595,5.03255523013495
"11",1973,17.644043567723,27.0243964448924,11.4293299477465,15.1646945485727,19.0653336351506,26.7300932834294,7.24937086345513
"12",1974,31.0381781485769,0.438972427044956,10.2611853529278,4.70817758428366,15.4388765177135,22.2834240390708,23.6114207866542
"13",1975,3.75074836472166,16.528961735061,-0.551646274710138,3.46248605664229,-2.31887952893289,17.5403903758521,13.9635246868651
"14",1976,NA,8.80479560285627,12.5276773639341,13.1265191201052,11.7582416973933,NA,23.8307141256529
"15",1977,27.2141172440198,32.287562391832,19.931609745735,13.7352685942406,10.6553784969096,13.1214584863992,22.8971213191059
"16",1978,19.2672746012207,14.3691593125794,-4.18651658453338,7.69668196725062,23.000337555501,18.4987218003552,19.8762277008741
"17",1979,19.9776077531781,19.646065048076,17.6154069788859,2.96289329540578,21.9759665869438,30.3524343872079,20.5934107192586
"18",1980,4.26784097501386,7.62163431248513,0.632630584830718,-3.59142920937422,1.78096048674651,7.91898589870219,1.39045221650417
"19",1981,25.6026328581391,12.0371818113312,21.3319582782089,16.2988807200945,13.3320647651223,24.4178327042503,10.6277914742219
"20",1982,12.5393362538266,12.8861216999021,7.70390995138809,11.1925968398318,16.2880937695185,17.5248261417161,1.74569014522466
"21",1983,24.6549770243152,8.30206272542989,2.71218160467138,2.54441436249876,3.20792227363711,22.9314454753809,10.0257549071975
"22",1984,2.85888181197407,18.1042393021338,-6.23976436904335,-6.39321798758544,-2.52789035446827,-8.28707313844642,-0.801325696495294
"23",1985,7.88296565777498,3.0525769756939,14.0852068292597,2.11960508789069,-1.48984611373001,1.83133105571292,2.64869966811644
"24",1986,14.2509523689157,9.41875210619502,23.9535994133215,11.0382700635913,-10.1708687368211,8.92661913653461,5.76617252298913
"25",1987,19.1355615351334,7.55832453530578,9.47605558913546,8.86273006884634,2.38079099898274,14.1708327944163,4.75545692331475
"26",1988,11.8090002090771,12.3921903239784,15.1719500285398,11.6416065754687,1.35043914771032,12.4607392292808,11.39772891739
"27",1989,13.962803753539,18.8663189623071,6.69084912040787,5.39309338774561,2.48778238191284,3.20516820462484,14.4798625565556
"28",1990,-11.0272706952435,-3.85804434845953,-12.7102699064176,-10.2091903503296,-5.05158959791533,-4.52371120278678,-5.86405546521933
"29",1991,-5.24388748447733,-0.0391656456376915,-8.6904152165328,-2.29784679123807,-8.20451445782083,-13.8757313985514,-1.94704346201975
"30",1992,-17.0949891991095,-10.4029767619704,-2.72275126867192,-13.1905651351398,-19.2606282787524,-12.3656946857889,-8.75492067724011
"31",1993,3.26785355297019,0.29136752858251,21.0717012760511,3.62576266887933,7.66682911860521,8.62550896864929,2.00656490006071
"32",1994,-16.5539215961185,-9.91510854639934,-8.11913494119426,-15.3062313609961,-10.9316647868551,-18.0746809826991,-9.94776198793027
"33",1995,-1.13826161574785,-6.24286650737309,3.10850334251924,2.29560160345094,-8.08444557837432,2.24829266823351,2.15886616808407
"34",1996,7.75551701482031,5.617420674697,10.6740989202153,17.5529922051107,6.66585716501807,5.62773993555615,1.95020198272546
"35",1997,-4.02707011861591,-4.0465198695992,18.9643673448755,13.107832526539,-1.31086134745054,-8.4622357196488,6.95917871679587
"36",1998,-11.5208938635133,-22.506589150611,3.6108293163327,-8.92319472270369,-13.6628666699585,-10.7478220446809,-2.9678565658499
"37",1999,-1.83647782600043,-2.17876982669223,1.5335849222901,1.51237885085194,-2.29497038116139,4.30233256832843,5.23490744022157
"38",2000,3.82127354296375,6.78552543080644,6.5201271179927,2.27239250925424,2.83159306290352,3.01896433026615,11.4252234924849
"39",2001,11.8859441356798,25.3573126537273,23.6117413039967,19.1568994642189,18.0819600886861,10.5291033008026,24.126918602211
"40",2002,8.94843182969547,4.84378134608553,11.8616277363208,4.67188126848226,-2.41259456134875,10.6343844199804,10.2103549100551
"41",2003,17.8370816802519,5.02231946418987,17.9267666416863,10.7928037334972,7.74399732076891,16.288305391949,15.604456025802
"42",2004,1.7332411682519,-0.817967051341586,13.0277961641813,3.16269559341828,3.82793892327859,5.55397275812122,-0.920804191536114
"43",2005,12.8439555625365,-1.37192227667639,14.0200593538454,6.28211246717392,0.0371173222631879,5.23105421455814,3.84650150087751
